Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR22259222,2022-12-13 12:23:06,2022-11-10 23:39:08,30193931,6038786200,30193931,200,1786,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22259/SRR22259222/SRR22259222.lite.1,SRX18235581,GSM6726457,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP407304,PRJNA900301,3,900301,SRS15731609,SAMN31686832,simple,9606,Homo sapiens,GSM6726457,,,,,,,no,,,,,"GENETICS AND GENOMIC SCIENCES, ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI",SRA1539009,,public,412C008C4C3275FF8123313DAA478EDC,74635FECCEDC54811464EF7FC412DE0F
SRR22259221,2022-12-13 12:23:06,2022-11-10 23:31:46,30275355,6055071000,30275355,200,1791,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22259/SRR22259221/SRR22259221.lite.1,SRX18235582,GSM6726458,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP407304,PRJNA900301,3,900301,SRS15731610,SAMN31686831,simple,9606,Homo sapiens,GSM6726458,,,,,,,no,,,,,"GENETICS AND GENOMIC SCIENCES, ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI",SRA1539009,,public,40A09179D08F653C28A47E77DBFB63F5,151221BAF5300F006D0B633C847AE963
SRR22259220,2022-12-13 12:23:06,2022-11-10 23:37:40,33498019,6699603800,33498019,200,1974,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22259/SRR22259220/SRR22259220.lite.1,SRX18235583,GSM6726459,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP407304,PRJNA900301,3,900301,SRS15731611,SAMN31686830,simple,9606,Homo sapiens,GSM6726459,,,,,,,no,,,,,"GENETICS AND GENOMIC SCIENCES, ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI",SRA1539009,,public,59304D551B2DA5E3CE09E0765F344A52,B12645A75CF7E888F6863644A4E2E39B
SRR22259219,2022-12-13 12:23:06,2022-11-10 23:34:06,32113028,6422605600,32113028,200,1907,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22259/SRR22259219/SRR22259219.lite.1,SRX18235584,GSM6726460,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP407304,PRJNA900301,3,900301,SRS15731612,SAMN31686829,simple,9606,Homo sapiens,GSM6726460,,,,,,,no,,,,,"GENETICS AND GENOMIC SCIENCES, ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI",SRA1539009,,public,7876648CD1B60DF479EA0CBF42721631,E5743BC418B7806ED0D17F8C6FA70559
SRR22259218,2022-12-13 12:23:06,2022-11-10 23:40:36,35460265,7092053000,35460265,200,2095,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22259/SRR22259218/SRR22259218.lite.1,SRX18235585,GSM6726461,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP407304,PRJNA900301,3,900301,SRS15731613,SAMN31686828,simple,9606,Homo sapiens,GSM6726461,,,,,,,no,,,,,"GENETICS AND GENOMIC SCIENCES, ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI",SRA1539009,,public,E1387DE6F1FB0E8C8A2AE32E1DCE6098,A5B66E528BE8C7925E072DC583D444F0
SRR22259217,2022-12-13 12:23:06,2022-11-10 23:31:53,35883751,7176750200,35883751,200,2123,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22259/SRR22259217/SRR22259217.lite.1,SRX18235586,GSM6726534,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP407304,PRJNA900301,3,900301,SRS15731614,SAMN31686755,simple,9606,Homo sapiens,GSM6726534,,,,,,,no,,,,,"GENETICS AND GENOMIC SCIENCES, ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI",SRA1539009,,public,C409F065EF1C600754E579E378BDECCD,CBEC8553F37450C62FAD2DEE61909E3C
SRR22259216,2022-12-13 12:23:06,2022-11-10 23:31:33,38452640,7690528000,38452640,200,2270,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22259/SRR22259216/SRR22259216.lite.1,SRX18235587,GSM6726535,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP407304,PRJNA900301,3,900301,SRS15731615,SAMN31686754,simple,9606,Homo sapiens,GSM6726535,,,,,,,no,,,,,"GENETICS AND GENOMIC SCIENCES, ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI",SRA1539009,,public,9F7473074261EF0022D7ABD3F0A71765,5D40CC1881E3CE5875D0EFE10E2F6F58
SRR22259215,2022-12-13 12:23:06,2022-11-10 23:53:40,42991867,8598373400,42991867,200,2546,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22259/SRR22259215/SRR22259215.lite.1,SRX18235588,GSM6726536,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP407304,PRJNA900301,3,900301,SRS15731616,SAMN31686753,simple,9606,Homo sapiens,GSM6726536,,,,,,,no,,,,,"GENETICS AND GENOMIC SCIENCES, ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI",SRA1539009,,public,2A4B7A9D99CD87AF96BB2C5AD94F186F,4D44A86AFED017613B8C0B861534BBEB
SRR22259214,2022-12-13 12:23:06,2022-11-10 23:18:13,25079055,5015811000,25079055,200,1480,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22259/SRR22259214/SRR22259214.lite.1,SRX18235589,GSM6726537,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP407304,PRJNA900301,3,900301,SRS15731617,SAMN31686752,simple,9606,Homo sapiens,GSM6726537,,,,,,,no,,,,,"GENETICS AND GENOMIC SCIENCES, ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI",SRA1539009,,public,FA98F110A31AC9D1773F9F642A9DE015,9A16A9B8104E502EA9257B721DE88A3C
SRR22259213,2022-12-13 12:23:06,2022-11-10 23:37:07,32554802,6510960400,32554802,200,1921,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22259/SRR22259213/SRR22259213.lite.1,SRX18235590,GSM6726538,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP407304,PRJNA900301,3,900301,SRS15731618,SAMN31686751,simple,9606,Homo sapiens,GSM6726538,,,,,,,no,,,,,"GENETICS AND GENOMIC SCIENCES, ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI",SRA1539009,,public,F075585383E32227FF02E57CDD790001,645ADA942BC3482F9184021DEE8E14FA
SRR22259212,2022-12-13 12:23:06,2022-11-10 23:17:18,34672484,6934496800,34672484,200,2048,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22259/SRR22259212/SRR22259212.lite.1,SRX18235591,GSM6726539,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP407304,PRJNA900301,3,900301,SRS15731619,SAMN31686750,simple,9606,Homo sapiens,GSM6726539,,,,,,,no,,,,,"GENETICS AND GENOMIC SCIENCES, ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI",SRA1539009,,public,37BAD2D80004B5CE395F401122847915,58B3972E19716C572908819DFB3A7779
SRR22259211,2022-12-13 12:23:06,2022-11-10 23:24:41,28990662,5798132400,28990662,200,1706,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22259/SRR22259211/SRR22259211.lite.1,SRX18235592,GSM6726540,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP407304,PRJNA900301,3,900301,SRS15731620,SAMN31686749,simple,9606,Homo sapiens,GSM6726540,,,,,,,no,,,,,"GENETICS AND GENOMIC SCIENCES, ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI",SRA1539009,,public,9D754DF4FC6AD1E39107AB6623E019A1,4266CAF4790C69046F3B35076CB6DA91
SRR22259210,2022-12-13 12:23:06,2022-11-10 23:23:12,31275591,6255118200,31275591,200,1846,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22259/SRR22259210/SRR22259210.lite.1,SRX18235593,GSM6726541,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP407304,PRJNA900301,3,900301,SRS15731622,SAMN31686748,simple,9606,Homo sapiens,GSM6726541,,,,,,,no,,,,,"GENETICS AND GENOMIC SCIENCES, ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI",SRA1539009,,public,4236CE6AE80AB1F8291AF8A6A12C940F,9928EA832FF437827B138E51C733D3A7
SRR22259209,2022-12-13 12:23:06,2022-11-10 23:43:16,29227611,5845522200,29227611,200,1718,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22259/SRR22259209/SRR22259209.lite.1,SRX18235594,GSM6726542,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP407304,PRJNA900301,3,900301,SRS15731621,SAMN31686747,simple,9606,Homo sapiens,GSM6726542,,,,,,,no,,,,,"GENETICS AND GENOMIC SCIENCES, ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI",SRA1539009,,public,F2C8DFA7BA74C308CDA3F3D22461CEAA,12B1A0392A858747755C05A2876279E0
SRR22259208,2022-12-13 12:23:06,2022-11-10 23:18:41,28806870,5761374000,28806870,200,1697,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22259/SRR22259208/SRR22259208.lite.1,SRX18235595,GSM6726543,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP407304,PRJNA900301,3,900301,SRS15731623,SAMN31686746,simple,9606,Homo sapiens,GSM6726543,,,,,,,no,,,,,"GENETICS AND GENOMIC SCIENCES, ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI",SRA1539009,,public,2A265102DCB7BE8891A7F1E120C0786D,FDB8BA0A0A6603C25FE5C964A88643A2
SRR22259207,2022-12-13 12:23:06,2022-11-10 23:23:32,30330343,6066068600,30330343,200,1778,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22259/SRR22259207/SRR22259207.lite.1,SRX18235596,GSM6726544,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP407304,PRJNA900301,3,900301,SRS15731624,SAMN31686745,simple,9606,Homo sapiens,GSM6726544,,,,,,,no,,,,,"GENETICS AND GENOMIC SCIENCES, ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI",SRA1539009,,public,3BBE6ACABE3437E4AEB3073D002AF282,5547C5EAFDF290A6E1B85FD68195FA4B
SRR22259206,2022-12-13 12:23:06,2022-11-10 23:22:48,31732149,6346429800,31732149,200,1884,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22259/SRR22259206/SRR22259206.lite.1,SRX18235597,GSM6726545,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP407304,PRJNA900301,3,900301,SRS15731625,SAMN31686744,simple,9606,Homo sapiens,GSM6726545,,,,,,,no,,,,,"GENETICS AND GENOMIC SCIENCES, ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI",SRA1539009,,public,32A27CBC7159F8184ABD1CD6846C02FB,6578230E3A2001A43F3A316554CF08C8
SRR22259205,2022-12-13 12:23:06,2022-11-10 23:31:01,38112376,7622475200,38112376,200,2258,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22259/SRR22259205/SRR22259205.lite.1,SRX18235598,GSM6726546,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP407304,PRJNA900301,3,900301,SRS15731626,SAMN31686743,simple,9606,Homo sapiens,GSM6726546,,,,,,,no,,,,,"GENETICS AND GENOMIC SCIENCES, ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI",SRA1539009,,public,9E2C2010496208004A3BE7BB99B1809F,070B3569A155EE79A34D19D48943758E
SRR22259204,2022-12-13 12:23:06,2022-11-10 23:43:24,36508263,7301652600,36508263,200,2153,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22259/SRR22259204/SRR22259204.lite.1,SRX18235599,GSM6726547,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP407304,PRJNA900301,3,900301,SRS15731627,SAMN31686742,simple,9606,Homo sapiens,GSM6726547,,,,,,,no,,,,,"GENETICS AND GENOMIC SCIENCES, ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI",SRA1539009,,public,ECDE8760DAA799A19E55AE5ECA3A806A,221DB248F901009DE9AB19D98BD6145D
SRR22259203,2022-12-13 12:23:07,2022-11-10 23:24:14,33445356,6689071200,33445356,200,1981,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22259/SRR22259203/SRR22259203.lite.1,SRX18235600,GSM6726548,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP407304,PRJNA900301,3,900301,SRS15731628,SAMN31686741,simple,9606,Homo sapiens,GSM6726548,,,,,,,no,,,,,"GENETICS AND GENOMIC SCIENCES, ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI",SRA1539009,,public,45D41DD78E247138BA29CC0B0ECB79E3,6677BDB1E915FD1596FD553AD314564F
SRR22259202,2022-12-13 12:23:07,2022-11-10 23:37:04,32899995,6579999000,32899995,200,1934,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22259/SRR22259202/SRR22259202.lite.1,SRX18235601,GSM6726549,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP407304,PRJNA900301,3,900301,SRS15731629,SAMN31686740,simple,9606,Homo sapiens,GSM6726549,,,,,,,no,,,,,"GENETICS AND GENOMIC SCIENCES, ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI",SRA1539009,,public,EC17C72550322C3A5DF0441AAB3DD0C0,ECA1A8A7219B448EFE93DA7785639B34
SRR22259201,2022-12-13 12:23:07,2022-11-10 23:31:35,35309591,7061918200,35309591,200,2081,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22259/SRR22259201/SRR22259201.lite.1,SRX18235602,GSM6726550,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP407304,PRJNA900301,3,900301,SRS15731630,SAMN31686739,simple,9606,Homo sapiens,GSM6726550,,,,,,,no,,,,,"GENETICS AND GENOMIC SCIENCES, ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI",SRA1539009,,public,383DEEF75887F5EB31F0E8E752877FC1,D20A610D3CF790DFA077FDE966E4F72A
SRR22259200,2022-12-13 12:23:07,2022-11-10 23:36:44,33013870,6602774000,33013870,200,1937,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22259/SRR22259200/SRR22259200.lite.1,SRX18235603,GSM6726551,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP407304,PRJNA900301,3,900301,SRS15731632,SAMN31686738,simple,9606,Homo sapiens,GSM6726551,,,,,,,no,,,,,"GENETICS AND GENOMIC SCIENCES, ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI",SRA1539009,,public,0CAB089DB01BB56856E852DFCEDB3765,945D4EF347CE599192BFEBED0AC09387
SRR22259199,2022-12-13 12:23:07,2022-11-10 23:28:45,28223400,5644680000,28223400,200,1668,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22259/SRR22259199/SRR22259199.lite.1,SRX18235604,GSM6726552,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP407304,PRJNA900301,3,900301,SRS15731631,SAMN31686737,simple,9606,Homo sapiens,GSM6726552,,,,,,,no,,,,,"GENETICS AND GENOMIC SCIENCES, ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI",SRA1539009,,public,7F8396C722600C3B30EBB4D7C0C0515B,261E0BC92157ED735DE6018D22D6494E
SRR22259198,2022-12-13 12:23:07,2022-11-10 23:39:41,34583079,6916615800,34583079,200,2039,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22259/SRR22259198/SRR22259198.lite.1,SRX18235605,GSM6726553,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP407304,PRJNA900301,3,900301,SRS15731634,SAMN31686736,simple,9606,Homo sapiens,GSM6726553,,,,,,,no,,,,,"GENETICS AND GENOMIC SCIENCES, ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI",SRA1539009,,public,B676D709DF6A213331B209FB984C1AD0,B30DDB6EF7B0975097F490417DD28E8A
SRR22259197,2022-12-13 12:23:07,2022-11-10 23:24:35,30782840,6156568000,30782840,200,1805,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22259/SRR22259197/SRR22259197.lite.1,SRX18235606,GSM6726554,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP407304,PRJNA900301,3,900301,SRS15731633,SAMN31686735,simple,9606,Homo sapiens,GSM6726554,,,,,,,no,,,,,"GENETICS AND GENOMIC SCIENCES, ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI",SRA1539009,,public,17AD3271F55441071526B68652995572,9FF805F209375D5213F5BDB53DDB25EA
SRR22259196,2022-12-13 12:23:07,2022-11-10 23:36:00,32163017,6432603400,32163017,200,1890,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22259/SRR22259196/SRR22259196.lite.1,SRX18235607,GSM6726555,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP407304,PRJNA900301,3,900301,SRS15731636,SAMN31686734,simple,9606,Homo sapiens,GSM6726555,,,,,,,no,,,,,"GENETICS AND GENOMIC SCIENCES, ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI",SRA1539009,,public,B83DD87D6246C7E24F87C11EA1AE8DBF,5FFB565DB2DA85D8A9A70E9C013A8A42
SRR22259195,2022-12-13 12:23:07,2022-11-10 23:35:33,33355272,6671054400,33355272,200,1971,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22259/SRR22259195/SRR22259195.lite.1,SRX18235608,GSM6726556,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP407304,PRJNA900301,3,900301,SRS15731635,SAMN31686733,simple,9606,Homo sapiens,GSM6726556,,,,,,,no,,,,,"GENETICS AND GENOMIC SCIENCES, ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI",SRA1539009,,public,4923AF1B38CD8A194117F956A2070FD7,37B17A29DEF5B1ECF9A569136129F356
SRR22259194,2022-12-13 12:23:07,2022-11-10 23:38:52,33958610,6791722000,33958610,200,2006,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22259/SRR22259194/SRR22259194.lite.1,SRX18235609,GSM6726557,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP407304,PRJNA900301,3,900301,SRS15731637,SAMN31686732,simple,9606,Homo sapiens,GSM6726557,,,,,,,no,,,,,"GENETICS AND GENOMIC SCIENCES, ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI",SRA1539009,,public,767A67284FA89B3D668D357A3B83FF7A,6867215080E07C989359D2E56F1E41EE
SRR22258918,2022-12-13 12:23:04,2022-11-10 23:30:27,35286750,7057350000,35286750,200,2083,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22258/SRR22258918/SRR22258918.lite.1,SRX18235514,GSM6726246,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP407304,PRJNA900301,3,900301,SRS15731542,SAMN31687043,simple,9606,Homo sapiens,GSM6726246,,,,,,,no,,,,,"GENETICS AND GENOMIC SCIENCES, ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI",SRA1539009,,public,10C33374B9887F7D4ED84EEB27197B47,B7B86F289C217810A52612CBC18F17CB
SRR22258917,2022-12-13 12:23:04,2022-11-10 23:24:33,31755573,6351114600,31755573,200,1869,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22258/SRR22258917/SRR22258917.lite.1,SRX18235515,GSM6726247,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP407304,PRJNA900301,3,900301,SRS15731543,SAMN31687042,simple,9606,Homo sapiens,GSM6726247,,,,,,,no,,,,,"GENETICS AND GENOMIC SCIENCES, ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI",SRA1539009,,public,82C979383DEE0C9A1999382D93141776,881E7C5A3CC1BE27497E2E64944228CA
SRR22258916,2022-12-13 12:23:04,2022-11-10 23:35:00,32827093,6565418600,32827093,200,1933,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22258/SRR22258916/SRR22258916.lite.1,SRX18235516,GSM6726248,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP407304,PRJNA900301,3,900301,SRS15731544,SAMN31687041,simple,9606,Homo sapiens,GSM6726248,,,,,,,no,,,,,"GENETICS AND GENOMIC SCIENCES, ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI",SRA1539009,,public,E704AAE1595249E35A57C20C209B63F7,3D52A41E00FA9CA3D652B285F69B34EF
SRR22258915,2022-12-13 12:23:04,2022-11-10 23:29:42,29304275,5860855000,29304275,200,1736,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22258/SRR22258915/SRR22258915.lite.1,SRX18235517,GSM6726249,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP407304,PRJNA900301,3,900301,SRS15731545,SAMN31687040,simple,9606,Homo sapiens,GSM6726249,,,,,,,no,,,,,"GENETICS AND GENOMIC SCIENCES, ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI",SRA1539009,,public,0DA7F8E7E6F71DA16CE0DA214A9B0559,606F45D3E9E83864A2E1A653431A386C
SRR22258914,2022-12-13 12:23:04,2022-11-10 23:35:04,33115167,6623033400,33115167,200,1955,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22258/SRR22258914/SRR22258914.lite.1,SRX18235518,GSM6726250,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP407304,PRJNA900301,3,900301,SRS15731546,SAMN31687039,simple,9606,Homo sapiens,GSM6726250,,,,,,,no,,,,,"GENETICS AND GENOMIC SCIENCES, ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI",SRA1539009,,public,4E24C502E3FF24A781C3DD5806A06D4A,7C4B54650DB729F3C40FBF2BA641E683
SRR22258913,2022-12-13 12:23:04,2022-11-10 23:26:38,33157805,6631561000,33157805,200,1950,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22258/SRR22258913/SRR22258913.lite.1,SRX18235519,GSM6726251,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP407304,PRJNA900301,3,900301,SRS15731547,SAMN31687038,simple,9606,Homo sapiens,GSM6726251,,,,,,,no,,,,,"GENETICS AND GENOMIC SCIENCES, ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI",SRA1539009,,public,CC4C1C9031A8AA69F0083B7E28D995B8,70B2DBBE4DE3DD989FEEBE096B1CF46F
SRR22258912,2022-12-13 12:23:04,2022-11-10 23:31:27,35689810,7137962000,35689810,200,2101,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22258/SRR22258912/SRR22258912.lite.1,SRX18235520,GSM6726252,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP407304,PRJNA900301,3,900301,SRS15731548,SAMN31687037,simple,9606,Homo sapiens,GSM6726252,,,,,,,no,,,,,"GENETICS AND GENOMIC SCIENCES, ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI",SRA1539009,,public,60F8A6D3DDE84DC97CBF6F49B297133D,A36AED992411BBA3ED32EFC8F3ADD513
SRR22258911,2022-12-13 12:23:04,2022-11-10 23:27:48,36523250,7304650000,36523250,200,2144,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22258/SRR22258911/SRR22258911.lite.1,SRX18235521,GSM6726253,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP407304,PRJNA900301,3,900301,SRS15731549,SAMN31687036,simple,9606,Homo sapiens,GSM6726253,,,,,,,no,,,,,"GENETICS AND GENOMIC SCIENCES, ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI",SRA1539009,,public,223FA2D0AB2B131BFE4D3951A9BFD2CA,1E7B8C6CC79D29C75EEFD52645881EF1
